[2021-09-21 09:35:33.739] [multi_sink] [info] Flushing data from cache...
[2021-09-21 09:35:33.739] [multi_sink] [info] Flushed data from cache.
[2021-09-21 09:35:33.739] [multi_sink] [info] void setAllUncoreRegisters(const std::vector<unsigned int>&)
[2021-09-21 09:35:33.739] [multi_sink] [info] Setting all uncore registers with values: 
[2021-09-21 09:35:33.739] [multi_sink] [info] 401134
[2021-09-21 09:35:33.739] [multi_sink] [info] 403134
[2021-09-21 09:35:33.739] [multi_sink] [info] 409134
[2021-09-21 09:35:33.739] [multi_sink] [info] 400334
[2021-09-21 09:35:33.739] [multi_sink] [info] 1e20000
[2021-09-21 09:35:33.739] [multi_sink] [info] 3b
[2021-09-21 09:35:33.739] [multi_sink] [info] std::map<int, int> getMsrFds()
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 4, by writing 0x3b to core 0 (fd: 4), offset 0xe46.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 5, by writing 0x401134 to core 0 (fd: 4), offset 0xe51.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 5, by writing 0x403134 to core 0 (fd: 4), offset 0xe52.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 5, by writing 0x409134 to core 0 (fd: 4), offset 0xe53.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 5, by writing 0x400334 to core 0 (fd: 4), offset 0xe54.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 5, by writing 0x1e20000 to core 0 (fd: 4), offset 0xe55.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 5, by writing 0x3b to core 0 (fd: 4), offset 0xe56.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 6, by writing 0x401134 to core 0 (fd: 4), offset 0xe61.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 6, by writing 0x403134 to core 0 (fd: 4), offset 0xe62.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 6, by writing 0x409134 to core 0 (fd: 4), offset 0xe63.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 6, by writing 0x400334 to core 0 (fd: 4), offset 0xe64.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 6, by writing 0x1e20000 to core 0 (fd: 4), offset 0xe65.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 6, by writing 0x3b to core 0 (fd: 4), offset 0xe66.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 7, by writing 0x401134 to core 0 (fd: 4), offset 0xe71.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 7, by writing 0x403134 to core 0 (fd: 4), offset 0xe72.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 7, by writing 0x409134 to core 0 (fd: 4), offset 0xe73.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 7, by writing 0x400334 to core 0 (fd: 4), offset 0xe74.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 7, by writing 0x1e20000 to core 0 (fd: 4), offset 0xe75.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 7, by writing 0x3b to core 0 (fd: 4), offset 0xe76.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 8, by writing 0x401134 to core 0 (fd: 4), offset 0xe81.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 8, by writing 0x403134 to core 0 (fd: 4), offset 0xe82.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 8, by writing 0x409134 to core 0 (fd: 4), offset 0xe83.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 8, by writing 0x400334 to core 0 (fd: 4), offset 0xe84.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 8, by writing 0x1e20000 to core 0 (fd: 4), offset 0xe85.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 8, by writing 0x3b to core 0 (fd: 4), offset 0xe86.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 9, by writing 0x401134 to core 0 (fd: 4), offset 0xe91.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 9, by writing 0x403134 to core 0 (fd: 4), offset 0xe92.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 9, by writing 0x409134 to core 0 (fd: 4), offset 0xe93.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 9, by writing 0x400334 to core 0 (fd: 4), offset 0xe94.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 9, by writing 0x1e20000 to core 0 (fd: 4), offset 0xe95.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 9, by writing 0x3b to core 0 (fd: 4), offset 0xe96.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 10, by writing 0x401134 to core 0 (fd: 4), offset 0xea1.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 10, by writing 0x403134 to core 0 (fd: 4), offset 0xea2.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 10, by writing 0x409134 to core 0 (fd: 4), offset 0xea3.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 10, by writing 0x400334 to core 0 (fd: 4), offset 0xea4.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 10, by writing 0x1e20000 to core 0 (fd: 4), offset 0xea5.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 10, by writing 0x3b to core 0 (fd: 4), offset 0xea6.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 11, by writing 0x401134 to core 0 (fd: 4), offset 0xeb1.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 11, by writing 0x403134 to core 0 (fd: 4), offset 0xeb2.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 11, by writing 0x409134 to core 0 (fd: 4), offset 0xeb3.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 11, by writing 0x400334 to core 0 (fd: 4), offset 0xeb4.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 11, by writing 0x1e20000 to core 0 (fd: 4), offset 0xeb5.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 11, by writing 0x3b to core 0 (fd: 4), offset 0xeb6.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 12, by writing 0x401134 to core 0 (fd: 4), offset 0xec1.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 12, by writing 0x403134 to core 0 (fd: 4), offset 0xec2.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 12, by writing 0x409134 to core 0 (fd: 4), offset 0xec3.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 12, by writing 0x400334 to core 0 (fd: 4), offset 0xec4.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 12, by writing 0x1e20000 to core 0 (fd: 4), offset 0xec5.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 12, by writing 0x3b to core 0 (fd: 4), offset 0xec6.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 13, by writing 0x401134 to core 0 (fd: 4), offset 0xed1.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 13, by writing 0x403134 to core 0 (fd: 4), offset 0xed2.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 13, by writing 0x409134 to core 0 (fd: 4), offset 0xed3.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 13, by writing 0x400334 to core 0 (fd: 4), offset 0xed4.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 13, by writing 0x1e20000 to core 0 (fd: 4), offset 0xed5.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 13, by writing 0x3b to core 0 (fd: 4), offset 0xed6.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 14, by writing 0x401134 to core 0 (fd: 4), offset 0xee1.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 14, by writing 0x403134 to core 0 (fd: 4), offset 0xee2.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 14, by writing 0x409134 to core 0 (fd: 4), offset 0xee3.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 14, by writing 0x400334 to core 0 (fd: 4), offset 0xee4.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 14, by writing 0x1e20000 to core 0 (fd: 4), offset 0xee5.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 14, by writing 0x3b to core 0 (fd: 4), offset 0xee6.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 15, by writing 0x401134 to core 0 (fd: 4), offset 0xef1.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 15, by writing 0x403134 to core 0 (fd: 4), offset 0xef2.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 15, by writing 0x409134 to core 0 (fd: 4), offset 0xef3.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 15, by writing 0x400334 to core 0 (fd: 4), offset 0xef4.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 15, by writing 0x1e20000 to core 0 (fd: 4), offset 0xef5.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 15, by writing 0x3b to core 0 (fd: 4), offset 0xef6.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 16, by writing 0x401134 to core 0 (fd: 4), offset 0xf01.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 16, by writing 0x403134 to core 0 (fd: 4), offset 0xf02.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 16, by writing 0x409134 to core 0 (fd: 4), offset 0xf03.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 16, by writing 0x400334 to core 0 (fd: 4), offset 0xf04.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 16, by writing 0x1e20000 to core 0 (fd: 4), offset 0xf05.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 16, by writing 0x3b to core 0 (fd: 4), offset 0xf06.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 17, by writing 0x401134 to core 0 (fd: 4), offset 0xf11.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 17, by writing 0x403134 to core 0 (fd: 4), offset 0xf12.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 17, by writing 0x409134 to core 0 (fd: 4), offset 0xf13.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 17, by writing 0x400334 to core 0 (fd: 4), offset 0xf14.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 17, by writing 0x1e20000 to core 0 (fd: 4), offset 0xf15.
[2021-09-21 09:35:33.740] [multi_sink] [info] Configuring socket 0, CHA 17, by writing 0x3b to core 0 (fd: 4), offset 0xf16.
[2021-09-21 09:35:33.740] [multi_sink] [info] std::map<int, int> getMsrFds()
[2021-09-21 09:35:33.740] [multi_sink] [info] logical core count: 18
[2021-09-21 09:35:33.740] [multi_sink] [info] MSR fd of core 0: 22
[2021-09-21 09:35:33.740] [multi_sink] [info] MSR fd of core 1: 23
[2021-09-21 09:35:33.740] [multi_sink] [info] MSR fd of core 2: 24
[2021-09-21 09:35:33.740] [multi_sink] [info] MSR fd of core 3: 25
[2021-09-21 09:35:33.740] [multi_sink] [info] MSR fd of core 4: 26
[2021-09-21 09:35:33.740] [multi_sink] [info] MSR fd of core 5: 27
[2021-09-21 09:35:33.740] [multi_sink] [info] MSR fd of core 6: 28
[2021-09-21 09:35:33.740] [multi_sink] [info] MSR fd of core 7: 29
[2021-09-21 09:35:33.740] [multi_sink] [info] MSR fd of core 8: 30
[2021-09-21 09:35:33.740] [multi_sink] [info] MSR fd of core 9: 31
[2021-09-21 09:35:33.740] [multi_sink] [info] MSR fd of core 10: 32
[2021-09-21 09:35:33.740] [multi_sink] [info] MSR fd of core 11: 33
[2021-09-21 09:35:33.740] [multi_sink] [info] MSR fd of core 12: 34
[2021-09-21 09:35:33.740] [multi_sink] [info] MSR fd of core 13: 35
[2021-09-21 09:35:33.740] [multi_sink] [info] MSR fd of core 14: 36
[2021-09-21 09:35:33.740] [multi_sink] [info] MSR fd of core 15: 37
[2021-09-21 09:35:33.740] [multi_sink] [info] MSR fd of core 16: 38
[2021-09-21 09:35:33.740] [multi_sink] [info] MSR fd of core 17: 39
[2021-09-21 09:35:33.740] [multi_sink] [info] ---------------- FIRST READINGS ----------------
[2021-09-21 09:35:33.740] [multi_sink] [info] Executing pread() --> fd: 22, offset: e08
[2021-09-21 09:35:33.740] [multi_sink] [info] Read 19376291134 from socket 0, CHA 0 on core 0, offset 0xe08.
[2021-09-21 09:35:33.740] [multi_sink] [info] Executing pread() --> fd: 22, offset: e09
[2021-09-21 09:35:33.740] [multi_sink] [info] Read 1669081195 from socket 0, CHA 0 on core 0, offset 0xe09.
[2021-09-21 09:35:33.740] [multi_sink] [info] Executing pread() --> fd: 22, offset: e0a
[2021-09-21 09:35:33.740] [multi_sink] [info] Read 3463643759 from socket 0, CHA 0 on core 0, offset 0xe0a.
[2021-09-21 09:35:33.740] [multi_sink] [info] Executing pread() --> fd: 22, offset: e0b
[2021-09-21 09:35:33.740] [multi_sink] [info] Read 2006646488 from socket 0, CHA 0 on core 0, offset 0xe0b.
[2021-09-21 09:35:33.740] [multi_sink] [info] Executing pread() --> fd: 22, offset: e0c
[2021-09-21 09:35:33.740] [multi_sink] [error] EXIT FAILURE. rc64: -1
[2021-09-21 09:37:20.827] [multi_sink] [info] Flushing data from cache...
[2021-09-21 09:37:20.827] [multi_sink] [info] Flushed data from cache.
[2021-09-21 09:37:20.827] [multi_sink] [info] void setAllUncoreRegisters(const std::vector<unsigned int>&)
[2021-09-21 09:37:20.827] [multi_sink] [info] Setting all uncore registers with values: 
[2021-09-21 09:37:20.827] [multi_sink] [info] 401134
[2021-09-21 09:37:20.827] [multi_sink] [info] 403134
[2021-09-21 09:37:20.827] [multi_sink] [info] 409134
[2021-09-21 09:37:20.827] [multi_sink] [info] 400334
[2021-09-21 09:37:20.827] [multi_sink] [info] 1e20000
[2021-09-21 09:37:20.827] [multi_sink] [info] 3b
[2021-09-21 09:37:20.827] [multi_sink] [info] std::map<int, int> getMsrFds()
[2021-09-21 09:37:20.827] [multi_sink] [info] logical core count: 18
[2021-09-21 09:37:20.827] [multi_sink] [info] MSR fd of core 0: 4
[2021-09-21 09:37:20.827] [multi_sink] [info] MSR fd of core 1: 5
[2021-09-21 09:37:20.827] [multi_sink] [info] MSR fd of core 2: 6
[2021-09-21 09:37:20.827] [multi_sink] [info] MSR fd of core 3: 7
[2021-09-21 09:37:20.827] [multi_sink] [info] MSR fd of core 4: 8
[2021-09-21 09:37:20.827] [multi_sink] [info] MSR fd of core 5: 9
[2021-09-21 09:37:20.827] [multi_sink] [info] MSR fd of core 6: 10
[2021-09-21 09:37:20.827] [multi_sink] [info] MSR fd of core 7: 11
[2021-09-21 09:37:20.827] [multi_sink] [info] MSR fd of core 8: 12
[2021-09-21 09:37:20.827] [multi_sink] [info] MSR fd of core 9: 13
[2021-09-21 09:37:20.827] [multi_sink] [info] MSR fd of core 10: 14
[2021-09-21 09:37:20.827] [multi_sink] [info] MSR fd of core 11: 15
[2021-09-21 09:37:20.827] [multi_sink] [info] MSR fd of core 12: 16
[2021-09-21 09:37:20.827] [multi_sink] [info] MSR fd of core 13: 17
[2021-09-21 09:37:20.827] [multi_sink] [info] MSR fd of core 14: 18
[2021-09-21 09:37:20.827] [multi_sink] [info] MSR fd of core 15: 19
[2021-09-21 09:37:20.827] [multi_sink] [info] MSR fd of core 16: 20
[2021-09-21 09:37:20.827] [multi_sink] [info] MSR fd of core 17: 21
[2021-09-21 09:37:20.827] [multi_sink] [info] Configuring socket 0, CHA 0, by writing 0x401134 to core 0 (fd: 4), offset 0xe01.
[2021-09-21 09:37:20.827] [multi_sink] [info] Configuring socket 0, CHA 0, by writing 0x403134 to core 0 (fd: 4), offset 0xe02.
[2021-09-21 09:37:20.827] [multi_sink] [info] Configuring socket 0, CHA 0, by writing 0x409134 to core 0 (fd: 4), offset 0xe03.
[2021-09-21 09:37:20.827] [multi_sink] [info] Configuring socket 0, CHA 0, by writing 0x400334 to core 0 (fd: 4), offset 0xe04.
[2021-09-21 09:37:20.827] [multi_sink] [info] Configuring socket 0, CHA 0, by writing 0x1e20000 to core 0 (fd: 4), offset 0xe05.
[2021-09-21 09:37:20.827] [multi_sink] [info] Configuring socket 0, CHA 0, by writing 0x3b to core 0 (fd: 4), offset 0xe06.
[2021-09-21 09:37:20.827] [multi_sink] [info] Configuring socket 0, CHA 1, by writing 0x401134 to core 0 (fd: 4), offset 0xe11.
